shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
同迅数码专营店,2999.0,新品24期免息 送原装礼Xiaomi 小米Civi 4 Pro 5G手机小米Civi4pro官,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
同迅数码专营店,2299.0,新品【现货速发】Xiaomi <span class=H>小米</span>Civi3新品<span class=H>手机</span>上市5G拍照轻薄女性游戏<span class=H>手机</span>智能机 1TB <span class=H>小米</span>官方旗舰店官网同款,722258429269,0,辽宁 大连,1,1,1,0,0,天玑 8200-Ultra,5000+800+200,67,,3,5000
翔泰世纪通讯,450.0,MIUI/<span class=H>小米</span> Redmi Note 9 Pro 红米note9 5g官方旗舰游戏<span class=H>手机</span>,695050643698,200,广东 深圳,0,1,1,0,0,骁龙750G,10800,33,,1,10800
热图数码专营店,2999.0,【现货速发24期免息】Xiaomi Civi 4 Pro新品<span class=H>手机</span>上市<span class=H>小米</span>Civi4pro官方旗舰店官网正品<span class=H>小米</span>Civi4pro系列徕卡,775919378702,7,广东 深圳,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
东胜科技商城,1218.0,新品MIUI/<span class=H>小米</span> Redmi Note 12T Pro<span class=H>手机</span>5G智能机note12tpro快充,724803967598,24,四川 成都,1,1,1,0,1,天玑8200-Ultra,6400+800+200,67,,3,6400
热图数码专营店,4299.0,24期免息丨现货当天发】<span class=H>小米</span>14<span class=H>手机</span>新品<span class=H>小米</span>官方旗舰店官网骁龙8Gen3<span class=H>小米</span>14徕卡影像智能<span class=H>手机</span>,773406130847,14,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
创亿科技数码店,857.0,MIUI/<span class=H>小米</span> Redmi Note 11 5G 神秘黑境 学生机 老年机 全网通5G,661279535994,10,四川 成都,0,0,1,0,0,天玑810,5000+800+1600,33,,3,5000
苏宁易购官方旗舰店,2299.0,【享6期免息】Xiaomi Civi2新品首发智能拍照 <span class=H>小米</span>civi2<span class=H>手机</span>新款<span class=H>小米</span>官方旗舰店官网5g正品拍照<span class=H>手机</span>,684917995347,2,江苏 南京,1,0,1,0,0,骁龙 7 Gen 1,5000+2000+200,67,,3,5000
魔伐数码,2499.0,MIUI/<span class=H>小米</span> Xiaomi Civi 3,771927586182,300,广东 深圳,1,1,1,0,0,天玑 8200-Ultra,5000+800+200,67,,3,5000
喵速达电器官方旗舰店,3189.0,【阿里官方自营】Xiaomi 13新品<span class=H>手机</span>徕卡影像/骁龙8 Gen2/快充<span class=H>小米</span>官方旗舰店<span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>13,742531210015,16,浙江 杭州,1,1,0,0,0,骁龙8 Gen2,5000+1200+1000,67,,3,5000
佰分购旗舰店,3299.0,【新品上市赠<span class=H>小米</span>原装礼】红米Redmi K70 Pro<span class=H>手机</span><span class=H>小米</span>官方旗舰店官网正品红米k70学生智能拍照<span class=H>小米</span><span class=H>手机</span>k70pro,750785782873,7,广东 深圳,1,1,1,0,1,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
名品数码诚信的店铺,2898.0,新品MIUI/<span class=H>小米</span> Xiaomi 13国行正品<span class=H>小米</span>13官方旗舰5G全网通<span class=H>手机</span>,726795159108,15,北京,1,1,1,0,1,骁龙8 Gen2,5000+1200+1000,67,,3,5000
三际数码官方旗舰店,2199.0,送碎屏宝 <span class=H>小米</span>红米 Redmi K60至尊版<span class=H>手机</span>红米k60至尊版红米k60 ultra官方旗舰店官网<span class=H>小米</span>k60新品上市,731597476886,9,山东 济南,1,1,1,0,0,天玑9200+,5000,120,,1,5000
喵速达电器官方旗舰店,1999.0,Redmi红米K70E新品上市红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>官方旗舰店新款游戏学生<span class=H>小米</span><span class=H>手机</span>k70e,760248454083,10,浙江 杭州,1,1,0,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
佰分购旗舰店,689.0,【新品上市 赠原厂碎屏保】红米Redmi 13C 5G<span class=H>手机</span><span class=H>小米</span>官方旗舰店<span class=H>小米</span>13C学生游戏大屏大音老年备用机红米13c,758896989432,8,广东 深圳,1,1,1,0,0,天玑6100+,5000+8,18,,2,5000
深圳铭盛达数码店,850.0,现货当天发MIUI/<span class=H>小米</span> Redmi Note 11 5G<span class=H>手机</span>NOTE11红米note11,727342987805,4,广东 深圳,0,0,1,0,0,天玑810,5000+800+1600,33,,3,5000
oksj数码旗舰店,999.0,分期免息送碎屏保<span class=H>小米</span>Redmi红米Note13新款5G<span class=H>手机</span>官方旗舰店官网正品红米note13pro+新款12tpro学生老人<span class=H>手机</span>,672408570259,13,广东 深圳,1,1,1,0,0,天玑6080,10000+200,33,,2,10000
鸿威通讯商城,1268.0,新品MIUI/<span class=H>小米</span> Redmi Note 13 Pro全网通5G红米note13pro智能<span class=H>手机</span>,741122321180,58,上海,0,1,1,0,1,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
亚太科技,2188.0,MIUI/<span class=H>小米</span> Redmi K70官方正品旗舰游戏<span class=H>手机</span>全网通红米K70学生<span class=H>手机</span>,753865516830,4,浙江 杭州,1,0,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
优优可达数码,1699.0,MIUI/<span class=H>小米</span> Redmi Note 12 Turbo,735211613320,1000,广东 深圳,1,1,1,0,0,第二代骁龙7+,6400+800+200,67,,3,6400
信息港数码专营店,1749.0,【咨询减钱送<span class=H>小米</span>耳机碎屏宝】Redmi Note 13 Pro+红米<span class=H>手机</span><span class=H>小米</span>官方旗舰店官网新品note13<span class=H>小米</span>红米note13pro+,738966873917,14,广东 深圳,1,1,1,0,0,7200 Ultra,20000+800+200,120,,3,20000
正机通讯,525.0,【现货速发】MIUI/<span class=H>小米</span> Redmi 12C 红米<span class=H>小米</span><span class=H>手机</span>大音学生老年备用,714613317977,13,广东 深圳,0,1,1,0,0,Helio G85,5000+,10,,2,5000
一只羊手机店,2907.0,MIUI/<span class=H>小米</span> Xiaomi 13 5G全新正品全网通第二代骁龙8超窄屏幕<span class=H>手机</span>,694097358742,31,河南 郑州,1,1,1,0,0,骁龙8 Gen2,5000+1200+1000,67,,3,5000
oksj数码旗舰店,1099.0,【24期免息送碎屏保】<span class=H>小米</span>Redmi红米Note13 5G新款<span class=H>手机</span>官方旗舰店正品红米note13官网<span class=H>小米</span>note13pro+老人<span class=H>手机</span>,658608552850,11,广东 深圳,1,1,1,0,0,天玑6080,10000+200,33,,2,10000
鸿威通讯商城,2828.0,现货 MIUI/<span class=H>小米</span> Redmi K70 Pro 红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰红米K70,752860101770,18,上海,0,1,1,0,1,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
喵速达电器官方旗舰店,2699.0,现货速发【阿里官方自营】MIUI/<span class=H>小米</span> Redmi K70 Redmi K70 新款红米5G<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰店官网K60系列,753837063979,1,浙江 杭州,1,1,0,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
能良数码官方旗舰店,2299.0,【顺丰现货速发】Redmi红米K60新品5G<span class=H>手机</span>官网正品<span class=H>小米</span>官方旗舰店新款redmi k60<span class=H>小米</span><span class=H>手机</span>pro,702985413138,6,河南 郑州,1,1,1,0,0,骁龙8+,6400+800+200,67,,3,6400
名品数码诚信的店铺,4368.0,现货MIUI/<span class=H>小米</span> Xiaomi 14 Pro正品5G<span class=H>手机</span>旗舰机全网通学生澎湃OS,745004709233,11,北京,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
兴隆数码店,2050.0,MIUI/<span class=H>小米</span> Xiaomi Civi 3,719213345138,7,广东 深圳,1,1,1,0,0,天玑 8200-Ultra,5000+800+200,67,,3,5000
热图数码专营店,1719.0,分期免息|赠<span class=H>小米</span>原装豪礼/赠碎屏宝】Redmi K70E红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰店红米智能<span class=H>手机</span>官网正品k70 pro,750733601780,5,广东 深圳,1,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
oksj数码旗舰店,1599.0,【24期免息】<span class=H>小米</span>红米Note12T Pro新款5G<span class=H>手机</span>官方旗舰店官网正品<span class=H>小米</span>红米note12turbo直降13Pro+老人<span class=H>手机</span>,676450978845,8,广东 深圳,1,1,1,0,0,天玑8200-Ultra,6400+800+200,67,,3,6400
同迅数码专营店,689.0,红米 Redmi Note 12R 5000万像素 5g全网通 官方正品 <span class=H>小米</span>智能拍照快充双卡双待<span class=H>手机</span>,769131429030,38,辽宁 大连,1,1,1,0,0,第二代骁龙® 4移动平台,5000+200,18,,2,5000
鸿威通讯商城,3598.0,新款MIUI/<span class=H>小米</span> Xiaomi 14正品旗舰<span class=H>小米</span>澎湃OS高通骁龙8Gen3<span class=H>手机</span>,746505573499,25,上海,0,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
苏宁易购官方旗舰店,2499.0,晒单享30元红包】Redmi K70<span class=H>手机</span>红米k70官方旗舰店新品官网正品旗舰机高通骁龙8Gen2澎湃OS K60<span class=H>小米</span>2127,753184500889,1,北京,1,0,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
同迅数码专营店,2299.0,新款【3期免息】Xiaomi <span class=H>小米</span>Civi3 5G<span class=H>手机</span>拍照游戏<span class=H>小米</span>官方旗舰店官网同款正品轻薄学生 1TB,656552951872,0,辽宁 大连,1,1,1,0,0,天玑 8200-Ultra,5000+800+200,67,,3,5000
鲁信数码手机店,2189.0,MIUI/<span class=H>小米</span> Redmi K70红米K70<span class=H>小米</span><span class=H>手机</span>旗舰官方正品新款新品上市,751272170642,12,河南 郑州,1,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
阿布的数码屋,3555.0,新品MIUI/<span class=H>小米</span> Xiaomi 14国行正品徕卡镜头骁龙8旗舰<span class=H>小米</span>14<span class=H>手机</span>,745376455864,16,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
光速数码,199.0,MIUI/<span class=H>小米</span> Redmi 7A工作室全面屏老人学生红米7A智能机超大容量,772951026338,39,浙江 金华,0,0,0,0,0,高通骁龙439,1300,18,,1,1300
鼎诺数码科技,5679.0,新品 MIUI/<span class=H>小米</span> Xiaomi 14 Ultra全网通5G 智能徕卡拍照竞技游戏,772012343549,1,河南 郑州,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
众恒数码科技,2659.0,新品MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro第三代骁龙8s5000万徕卡微曲5G,775990726457,17,北京,1,0,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
创宇嘉汇数码专营店,889.0,当天发送好礼! <span class=H>小米</span>红米Note11 5G<span class=H>手机</span>pro 8+256G 5000mAh大电池6.5英寸4800万<span class=H>小米</span>官方旗舰官网正品店note10,647014444824,10,广东 深圳,1,1,1,0,0,天玑700,4800,18,,1,4800
喵速达电器官方旗舰店,8999.0,Xiaomi MIX Fold 3新品<span class=H>手机</span>上市<span class=H>小米</span>mixfold3官方旗舰店官网正品新款智能<span class=H>小米</span>mix系列,678042344740,25,浙江 杭州,1,1,0,0,0,第二代骁龙8领先版,5000+1000+1000+,67,,4,5000
鸿威通讯商城,1878.0,现货MIUI/<span class=H>小米</span> Xiaomi 12X新品5G旗舰<span class=H>手机</span>12X官方正品新骁龙870,666806591586,18,上海,0,1,1,0,1,骁龙870,5000+1300+500,67,,3,5000
CC数码手机,2690.0,MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro新品<span class=H>手机</span>上市civi系列徕卡影像正品,775402212716,10,广东 深圳,1,0,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
名品数码诚信的店铺,2818.0,新款现货MIUI/<span class=H>小米</span> Redmi K70 Pro红米K70Pro<span class=H>手机</span>新正品官方旗舰,752205408180,19,北京,1,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
龙胜数码通讯,188.0,MIUI/<span class=H>小米</span> Redmi 6双卡双待全网通红米5plus工作室抖音快手note5,668745692148,100,广东 深圳,0,0,1,0,0,Helio P22,1200+500,10,,2,1200
bihee旗舰店,1779.0,24期分期/送小米原装礼Redmi K70E红米手机小米k70官方旗舰店官网,750589732509,16,上海,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
叮当数码手机,2999.0,MIUI/小米 Xiaomi Civi 4 Pro 第三代骁龙8s 全等深微曲屏5g手机,775904919930,5,广东 深圳,1,0,0,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
同迅数码专营店,2999.0,新品24期免息 送原装礼Xiaomi 小米Civi 4 Pro 5G手机小米Civi4pro官,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
鸿威通讯商城,1878.0,现货MIUI/<span class=H>小米</span> Xiaomi 12X新品5G旗舰<span class=H>手机</span>12X官方正品新骁龙870,666806591586,18,上海,0,1,1,0,1,骁龙870,5000+1300+500,67,,3,5000
bihee旗舰店,553.0,【官方正品12期免息】<span class=H>小米</span>红米<span class=H>手机</span>Redmi 10A 大电量大屏幕大音量<span class=H>小米</span>官方旗舰店老年机备用机9a,719135858844,4,上海,0,1,1,0,0,Helio G25,1300,10,,1,1300
阿布的数码屋,3555.0,新品MIUI/<span class=H>小米</span> Xiaomi 14国行正品徕卡镜头骁龙8旗舰<span class=H>小米</span>14<span class=H>手机</span>,745376455864,16,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
魔伐数码,2499.0,MIUI/<span class=H>小米</span> Xiaomi Civi 3,771927586182,300,广东 深圳,1,1,1,0,0,天玑 8200-Ultra,5000+800+200,67,,3,5000
名品数码诚信的店铺,2818.0,新款现货MIUI/<span class=H>小米</span> Redmi K70 Pro红米K70Pro<span class=H>手机</span>新正品官方旗舰,752205408180,19,北京,1,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
众恒数码科技,2659.0,新品MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro第三代骁龙8s5000万徕卡微曲5G,775990726457,17,北京,1,0,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
龙胜数码通讯,188.0,MIUI/<span class=H>小米</span> Redmi 6双卡双待全网通红米5plus工作室抖音快手note5,668745692148,100,广东 深圳,0,0,1,0,0,Helio P22,1200+500,10,,2,1200
佰分购旗舰店,3299.0,【新品上市赠<span class=H>小米</span>原装礼】红米Redmi K70 Pro<span class=H>手机</span><span class=H>小米</span>官方旗舰店官网正品红米k70学生智能拍照<span class=H>小米</span><span class=H>手机</span>k70pro,750785782873,7,广东 深圳,1,1,1,0,1,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
千金配件数码,100.0,MIUI/<span class=H>小米</span> 红米Note 4X双卡双待全网通4G老人 学生小屏幕4X<span class=H>手机</span>,732557270743,59,广东 惠州,0,1,0,0,0,625,1300,20,,1,1300
众恒数码科技,3595.0,<span class=H>小米</span>14新款MIUI/<span class=H>小米</span> Xiaomi 14国行正品旗舰<span class=H>手机</span>澎湃OS全网通5G,750922539240,5,北京,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
正机通讯,753.0,【现货速发】MIUI/<span class=H>小米</span> Redmi Note 12 5G 全新正品,714296213932,3,广东 深圳,0,1,1,0,0,骁龙4 Gen 1,4800+200,33,,2,4800
鲁信数码手机店,1159.0,MIUI/<span class=H>小米</span> Xiaomi Civi正品高清智能拍照女士<span class=H>手机</span>旗舰官方高通5G,722686916947,31,河南 郑州,1,1,1,0,0,骁龙778G,6400,55,,1,6400
天下和数码专营店,1259.0,【顺丰速发】Xiaomi/<span class=H>小米</span>CIVI 5G 骁龙778G柔性轻薄新品智能<span class=H>手机</span>前置3200万双柔光自拍,655485256207,6,河南 郑州,1,1,1,0,1,骁龙778G,6400,55,,1,6400
易购通信,2665.0,<span class=H>小米</span>civi4Pro新品5G<span class=H>手机</span>MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro全网通徕卡3,775981193146,6,广东 深圳,1,0,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
华宏优品数码,1399.0,MIUI/<span class=H>小米</span> 11 5G官方旗舰骁龙888曲面屏2K分辨率拍照游戏商务<span class=H>手机</span>,736392879228,100,北京,0,1,1,0,0,骁龙888,10800,55,,1,10800
三州数码旗舰店,2449.0,【12期免息】<span class=H>小米</span>红米Redmi K70<span class=H>手机</span>官方正品全新旗舰店新品上市旗舰款拍照学生游戏千元机,770440311253,2,浙江 杭州,1,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
鸿威通讯商城,658.0,新品MIUI/<span class=H>小米</span> Redmi Note 12R千元机红米note12r 官方正品大电池,755048535540,56,上海,0,1,1,0,1,第二代骁龙® 4移动平台,5000+200,18,,2,5000
鸿威通讯商城,1228.0,新品MIUI/<span class=H>小米</span> Redmi Note 12T Pro<span class=H>手机</span>全网通5G正品 note12tpro,725262888933,3,上海,0,1,1,0,1,天玑8200-Ultra,6400+800+200,67,,3,6400
深圳市远航数码手机批发中心,339.0,MIUI/<span class=H>小米</span>REDMI 9A 5000mAh大电量八核处理器智能<span class=H>手机</span>官方正品10A,756181824213,72,广东 深圳,0,0,1,0,0,Helio G25,1300,10,,1,1300
深圳铭盛达数码店,1338.0,现货顺丰加急发MIUI/<span class=H>小米</span> Redmi Note 13 Pro5G<span class=H>手机</span>红米NOTE13PRO,740286116618,3,广东 深圳,0,0,1,0,0,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
华优数码,980.0,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780 5G<span class=H>手机</span>青春轻薄<span class=H>手机</span>,766896006563,36,浙江 杭州,0,1,1,0,0,高通-骁龙780G,6400,33,,1,6400
中宽通讯行,1703.0,MIUI/<span class=H>小米</span> Redmi K70E原装正品5G<span class=H>手机</span>新款红米k70e国行旗舰全网通,751601736187,29,广东 深圳,1,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
机御旗舰店,1999.0,【24期免息】Redmi K70E红米<span class=H>手机</span><span class=H>小米</span>k70系列官方旗舰店官网正品智能新款游戏学生<span class=H>小米</span><span class=H>手机</span>k70e,750096876091,20,广东 深圳,1,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
机御旗舰店,2399.0,【24期免息】Redmi K60至尊版红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>官方正品旗舰店新品,728805013482,10,广东 深圳,1,1,1,0,1,天玑9200+,5000,120,,1,5000
同迅数码专营店,679.0,新品【现货速发】 Redmi 13C <span class=H>小米</span><span class=H>手机</span>官方旗舰店官网同款正品红米 12C 大电量大电池老人学生千元机便宜,759051853460,7,辽宁 大连,1,1,1,0,0,天玑6100+,5000+8,18,,2,5000
布丁数码手机,1399.0,新品256GMIUI/<span class=H>小米</span> Redmi Note 13 Pro<span class=H>手机</span>红米2亿像素<span class=H>小米</span>智能机,752010490352,600,浙江 杭州,0,0,1,0,0,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
