shopTitle,price,title,item_id,realSales,procity
上海立信数码,878.99,新款MIUI/<span class=H>小米</span> 11 青春版5G<span class=H>手机</span>骁龙780G官方正品旗舰现货全网通,733250190974,3人付款,广东 深圳
威博优品数码,980.00,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780 5G<span class=H>手机</span>樱花青春轻薄<span class=H>手机</span>,768110514606,11人付款,江苏 苏州
创佰伦数码,1099.00,【8+128G】MIUI/<span class=H>小米</span> Redmi Note 13 5G,742861842796,600+人付款,广东 深圳
道维尔数码港,195.00,MIUI/<span class=H>小米</span> Redmi 6全网通双卡双待支持双电信备用商务学生工作室,673857100514,1人付款,广东 深圳
启能数码专营店,869.00,【原封】<span class=H>小米</span>8 骁龙845处理器，红外人脸解锁，AI变焦双摄 <span class=H>小米</span>官方旗舰正品,658441174309,4人付款,北京
壹品通数码,543.00,MIUI/<span class=H>小米</span> Redmi Note 7 Pro官方旗舰骁龙675处理器红米note7pro,654441744169,4人付款,广东 深圳
君胜数码专营店,699.00,新款<span class=H>小米</span>红米Note 12R 5G智能<span class=H>手机</span>幕第二代骁龙4芯 5000mAh大电池<span class=H>小米</span>官方旗舰店官网正品note12超级快充,700676924841,4人付款,广东 深圳
淘宝珍库3C数码馆,497.00,MIUI/<span class=H>小米</span> REDMI 9AMIUI/<span class=H>小米</span> Redmi 9A,738998848441,0人付款,浙江 杭州
鸿威通讯商城,648.00,现货 MIUI/<span class=H>小米</span> Redmi Note 11R 红米Note11R 新款官方正品5G<span class=H>手机</span>,688212211221,3人付款,上海
小米商城,498.00,MIUI/<span class=H>小米</span> mix 2S骁龙845全面屏MIX3/MIX1陶瓷智能游戏<span class=H>手机</span>,697802076445,7人付款,广东 深圳
宏发手机店,628.00,MIUI/<span class=H>小米</span> Redmi K40 5G全网通骁龙870处理器智能红米K40pro<span class=H>手机</span>,752950140581,15人付款,广东 深圳
博星通讯,568.00,Xiaomi/<span class=H>小米</span> <span class=H>小米</span>CC9 PRO官方旗舰美图定制10<span class=H>手机</span>cc9pro尊享版新,632878574762,4人付款,广东 茂名
鸿威通讯商城,668.00,新品MIUI/<span class=H>小米</span> Redmi Note 12R千元机红米note12r 官方正品大电池,755048535540,15人付款,上海
壹诺通讯,620.00,MIUI/<span class=H>小米</span> Redmi NOTE 10 PRO天玑1100处理器5G全网通note10<span class=H>手机</span>,678046812541,11人付款,广东 深圳
瑞通科技企业商城,640.00,MIUI/<span class=H>小米</span> 8天下游ROOT德尔塔面具LSP框架工作室游戏刷win 10<span class=H>手机</span>,760480629152,1人付款,广东 深圳
淘开心数码,479.00,MIUI/<span class=H>小米</span> MIX 3 支持无线充nfc真全面屏升降摄像头前置双摄<span class=H>手机</span>,758892309418,11人付款,广东 深圳
启能数码专营店,1079.00,【全新】<span class=H>小米</span>CC9Pro 1亿像素30w疾速闪充大电量双曲面屏骁龙移动联通电信全网通学生大屏拍照智能<span class=H>手机</span>,610119407286,4人付款,北京
俊业通讯,620.00,MIUI/<span class=H>小米</span> Redmi K20 红米K20pro 尊享版 原装正品屏幕指纹高刷,748139073536,4人付款,广东 深圳
oksj数码旗舰店,899.00,分期免息送碎屏保<span class=H>小米</span>红米Note 12 5G<span class=H>手机</span>官网官方旗舰店正品红米note12Pro<span class=H>小米</span><span class=H>手机</span>n11直降turbo学<span class=H>手机</span>,651348282113,9人付款,广东 深圳
壹诺通讯,1140.00,MIUI/<span class=H>小米</span> Redmi K40 游戏增强版全网通5G红米k40游戏增强版<span class=H>手机</span>,736407518549,3人付款,广东 深圳
汇城通讯,790.00,大礼包MIUI/<span class=H>小米</span> Redmi NOTE 10 PRO红米note10双5G旗舰快充<span class=H>手机</span>,689188286727,12人付款,广东 深圳
爱思之家,369.00,MIUI/<span class=H>小米</span> CC 9E全网通4G面容识别红外线遥控学生游戏备用2手<span class=H>手机</span>,740732858227,1人付款,广东 深圳
泷泽数码,835.00,<span class=H>小米</span>5g老年机 正品红米Note12R老人智能<span class=H>手机</span>大屏大字大声超长待机,731641046049,4人付款,广东 深圳
启能数码专营店,799.00,【全新】<span class=H>小米</span>Redmi 10X 移动联通5G 天玑820 双卡5G待机大屏学生老年游戏拍照<span class=H>手机</span> 红米10X,621122866315,5人付款,北京
呱呱数码通讯,660.00,新款 MIUI/<span class=H>小米</span> Redmi Note 12R 红米Note12R 5g<span class=H>手机</span>官方正品<span class=H>手机</span>,743165141760,2人付款,上海
中国移动手机官方旗舰店,903.00,【优惠价】xiaomi/<span class=H>小米</span> Redmi Note 11 5G<span class=H>手机</span>全网通官网,660198295479,3人付款,广东 广州
壹品通数码,683.00,MIUI/<span class=H>小米</span> Redmi Note 11 4G官方旗舰全网通<span class=H>手机</span>红米note114G<span class=H>手机</span>,735036247352,3人付款,广东 深圳
隆辉鸿数码专营店,699.00,<span class=H>小米</span>多亲F22 Pro直板按键智能儿童初高中生学生备用<span class=H>手机</span>戒网瘾专用3.5英寸大触屏老年人功能<span class=H>手机</span>微信小爱同学,681610313562,10人付款,广东 深圳
叮当数码手机,559.00,MIUI/<span class=H>小米</span> Redmi 9A老人机大屏幕大电池高续航红米redmi只能<span class=H>手机</span>,618395830611,1人付款,广东 深圳
泷泽数码,689.00,正品<span class=H>小米</span>红米note10老人智能<span class=H>手机</span>5G老年机大屏大字大声音超长待机,627963474035,1人付款,广东 深圳
爱亿通信,560.00,MIUI/<span class=H>小米</span> 10原装10PRO 米10至尊版 正品10青春版 10S一亿像素,724535318858,10人付款,广东 深圳
幸运宝贝数码专营店,719.00,【新款】<span class=H>小米</span>红米note12Tpro天玑8200-Ultra处理器5G<span class=H>手机</span><span class=H>小米</span>官方旗舰店正品官网12turbo学生note12pro游戏,724213008510,12人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/<span class=H>小米</span> REDMI 9A大屏幕大电池学生老人便宜智能<span class=H>手机</span>红米10a,760768829364,13人付款,广东 深圳
淘宝珍库自营服务店,498.00,MIUI/<span class=H>小米</span> Redmi 9A,732229639657,0人付款,浙江 杭州
深圳正品手机店铺,458.00,MIUI/小米 REDMI 10A红米9A八核大电量屏幕老人学生备用智能手机,743096324565,94人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米10a,760768829364,13人付款,广东 深圳
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,17人付款,广东 深圳
东胜科技商城,808.00,MIUI/<span class=H>小米</span> Redmi Note 12 5G新品OLED屏幕智能红米note12智能<span class=H>手机</span>,693540429574,3人付款,四川 成都
惠至安数码专营店,699.00,2023新款<span class=H>小米</span>红米Note 13 Pro<span class=H>手机</span>2亿像素高清拍照16G运行 1.5K直屏<span class=H>小米</span>官方旗舰正品店官网快充高通骁龙7S,740354566141,14人付款,广东 深圳
优优可达数码,719.00,MIUI/<span class=H>小米</span>Redmi13C 5G<span class=H>手机</span><span class=H>小米</span>官网正品红米13C学生老人备用机13c,759183288560,6人付款,广东 深圳
壹诺通讯,620.00,MIUI/<span class=H>小米</span> REDMI NOTE 10官方旗舰全网通5G红米note10智能<span class=H>手机</span>,669996431947,5人付款,广东 深圳
苏宁易购官方旗舰店,999.00,【优惠200元 晒单享30元红包】Redmi Note 13 5G<span class=H>手机</span>红米note<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>官方旗舰店官网新品正品note13,739631592846,14人付款,江苏 南京
小野优品,519.00,MIUI/<span class=H>小米</span> Xiaomi Max 3全面屏 7寸大屏幕大电池平板智能商务<span class=H>手机</span>,579197565139,7人付款,江苏 常州
林掌柜手机零售批发手机配件,390.00,MIUI/<span class=H>小米</span> Xiaomi 6<span class=H>手机</span>ROOT面具天下游大F定位LSP框架EDXP工作室,668350012113,3人付款,广东 惠州
天鹅数码之家,688.00,<span class=H>小米</span>老人机 正品超长待机旗舰4G大屏大字大声官方智能老年人<span class=H>手机</span>,726804156499,6人付款,广东 深圳
莫拉克数码专营店,1239.00,全新原封未激活Xiaomi/<span class=H>小米</span> <span class=H>小米</span>11青春版5G全网通<span class=H>小米</span>正品<span class=H>小米</span><span class=H>手机</span>11青春版10学生拍照游戏<span class=H>手机</span>,645624431761,34人付款,浙江 杭州
众联伟创数码商城,777.00,【明道直播间】MIUI/<span class=H>小米</span> Redmi Note 12R智能<span class=H>手机</span>,752027084364,1人付款,湖北 武汉
启能数码专营店,1079.00,【原封】<span class=H>小米</span>(mi9 骁龙855 全面屏 全网4G 红外遥控 NFC 无线充电 智能<span class=H>手机</span><span class=H>小米</span>9,599134899642,4人付款,北京
格调数码折扣店,869.00,<span class=H>小米</span><span class=H>手机</span>红米K70 Pro智能5G<span class=H>手机</span>曲面屏全网通双卡双待全新旗舰机,768575550354,13人付款,广东 深圳
魅力丶驾到,628.00,MIUI/<span class=H>小米</span> Redmi K40 5g全网通骁龙870处理器旗舰智能红米<span class=H>手机</span>pro,767621563053,7人付款,广东 深圳
博星通讯,518.00,现货Xiaomi/<span class=H>小米</span> Redmi 10X 5G全网通新<span class=H>手机</span>官方正品红米10X Pro,639307998031,8人付款,广东 江门
俊业通讯,560.00,MIUI/<span class=H>小米</span> 10原装10PRO 米10至尊版 正品10青春版 10S一亿像素,747992052741,13人付款,广东 深圳
华威华威,658.00,<span class=H>小米</span>红米 Note12TPro 12GB+512GB新品<span class=H>小米</span>5G<span class=H>手机</span>智能游戏学生老人,723279500889,27人付款,广东 深圳
八连星手机专营店,1299.00,<span class=H>小米</span>11青春版5G<span class=H>手机</span>轻薄多彩<span class=H>手机</span>骁龙780G<span class=H>小米</span>官方旗舰店<span class=H>小米</span><span class=H>手机</span>官网,642483735079,2人付款,上海
小米优品商城,1228.00,MIUI/<span class=H>小米</span> Redmi K50 至尊版骁龙8+官方旗舰5G游戏拍照<span class=H>手机</span>k60,750069407298,29人付款,广东 深圳
地坤国际数码,1099.00,MIUI/<span class=H>小米</span> Xiaomi 14ultra新款正品5G红米官方旗舰note13智能<span class=H>手机</span>,769212099413,22人付款,广东 深圳
淘开心数码,599.00,MIUI/<span class=H>小米</span> Redmi K20 Pro骁龙855索尼广角三摄全面屏安卓游戏<span class=H>手机</span>,758341868678,5人付款,广东 深圳
晴天智能,248.00,Xiaomi/<span class=H>小米</span> <span class=H>小米</span>8 <span class=H>手机</span>骁龙845游戏王者吃鸡学生米6G运存工作室,692555804916,2人付款,广东 深圳
神机汇数码专营店,910.00,红米Redmi Note 11E Pro 新品全网通5G<span class=H>手机</span><span class=H>小米</span>note11epro红米note11e pro智能<span class=H>小米</span><span class=H>手机</span>,692126190622,3人付款,上海
启强数码店,799.00,MIUI/<span class=H>小米</span> 11 高通骁龙888处理器曲面屏<span class=H>小米</span>10<span class=H>手机</span>5G学生电竞通,756971662487,1人付款,广东 深圳
启能数码专营店,1050.00,【原封】<span class=H>小米</span>Redmi Note11E Pro 骁龙695芯 支持NFC 红外遥控 全网通5G 120Hz高刷屏 1亿像素 67W快充<span class=H>手机</span>,731191431673,2人付款,北京
威哥仔数码,168.00,MIUI/<span class=H>小米</span> Xiaomi 6移动联通电信5X三网通4G<span class=H>手机</span>6X游戏老年人,642364349564,3人付款,广东 深圳
礼物宝数码商城,751.00,红米12C老年人<span class=H>手机</span> <span class=H>小米</span>老年智能<span class=H>手机</span> 大字大屏幕大声音 超长待机,717474331408,15人付款,上海
Xiaomi 小米手机商城,708.00,MIUI/<span class=H>小米</span> 10 5G<span class=H>手机</span>官方旗舰<span class=H>小米</span>10至尊纪念版骁龙865Pro,712712969069,51人付款,广东 深圳
启能数码专营店,885.00,【全国联保】<span class=H>小米</span>Redmi Note9 5G 4800万三摄 天玑800U 双扬声器 5000mAh长续航 全网通5G <span class=H>手机</span><span class=H>小米</span>官方正品,632249428782,4人付款,北京
瑞通科技企业商城,890.00,MIUI/<span class=H>小米</span> 10双模5G骁龙865曲面屏双扬声器游戏旗舰官方正品<span class=H>手机</span>,769074560556,13人付款,广东 深圳
鼎拓数码优品,679.00,MIUI/<span class=H>小米</span> Redmi Note 9 Pro红米note95g系列官方旗舰<span class=H>手机</span>正10Pro,654411293216,10人付款,广东 深圳
TMA数码官换正品,1020.00,MIUI/<span class=H>小米</span> 10双模5G骁龙865曲屏拍照立体声游戏旗舰官方正品<span class=H>手机</span>,767099231490,17人付款,浙江 杭州
小米商城,650.00,MIUI/<span class=H>小米</span> 10S原装<span class=H>小米</span>10至尊版10PRO游戏米10青春版旗舰游戏<span class=H>手机</span>,756324372209,6人付款,广东 深圳
迅通电子数码科技,1399.00,MIUI/<span class=H>小米</span> XIAOMI MIX 4官方正品全面屏1亿像素双卡全网通5G<span class=H>手机</span>,750658253501,45人付款,广东 东莞
隆辉鸿数码专营店,699.00,多亲F21Pro按键智能触屏4G全网通初高中生考研学生<span class=H>手机</span>专用戒网瘾微信<span class=H>小米</span>老年人功能备用无摄像头保密<span class=H>手机</span>,681912816688,2人付款,广东 深圳
福乐淘数码专营店,889.00,【咨询减30元】<span class=H>小米</span>Redmi红米Note 11Pro 8+256GB 5G<span class=H>手机</span><span class=H>小米</span>官方旗舰店官网xiaomi一亿像素拍照正品NFC<span class=H>手机</span>,684654721914,3人付款,广东 深圳
大财精品数码小店,690.00,MIUI/<span class=H>小米</span> Redmi note 11 Pro一亿像素5G全网通天玑920智能2<span class=H>手机</span>,744908155535,4人付款,广东 深圳
佰分购旗舰店,879.00,【24期分期 赠原厂碎屏险】红米Redmi Note 12 5G<span class=H>手机</span><span class=H>小米</span>官方旗舰店<span class=H>小米</span>note12pro红米官网正品note12pro+,688886655612,18人付款,广东 深圳
三际数码官方旗舰店,899.00,现货24期分期]红米Note11 Xiaomi/<span class=H>小米</span> Redmi Note11  5G<span class=H>手机</span>官方旗舰店官网正品<span class=H>小米</span><span class=H>手机</span>11红米note11Tpro,618771216582,10人付款,山东 济南
